driverId,avg_pitstop_time,position
3,24672.0,1
1,27509.0,2
817,26584.0,3
4,26499.0,4
807,25714.0,5
18,25992.0,6
13,24264.0,7
154,25670.5,8
824,32658.0,9
825,28943.0,10
828,26838.0,11
8,27620.666666666668,12
155,25268.5,13
820,32187.666666666668,14
821,25906.0,\N
822,25595.0,\N
818,22414.5,\N
16,33207.0,\N
826,nan,\N
20,66065.0,\N
815,nan,\N
813,nan,\N
