driverId,avg_pitstop_time,position
830,21492.0,1
1,21595.0,2
832,22213.0,3
852,22182.0,4
842,22026.5,5
822,21669.0,6
846,21776.5,7
4,21304.0,8
839,21677.0,9
844,21817.0,10
20,21221.0,11
817,21752.5,12
840,22474.5,13
854,22097.0,14
815,21423.0,15
849,21241.0,\N
841,22283.0,\N
847,nan,\N
8,22338.0,\N
853,nan,\N
