driverId,avg_pitstop_time,position
1,22197.0,1
20,24046.5,2
817,23040.0,3
8,25289.666666666668,4
822,22941.0,5
807,23523.0,6
154,22840.5,7
13,22879.5,8
839,25403.333333333332,9
832,24232.5,10
840,23903.0,11
826,22892.5,12
835,25438.0,13
838,26540.5,14
825,23157.666666666668,15
828,23670.666666666668,16
815,26152.333333333332,17
4,24158.0,\N
830,nan,\N
836,nan,\N
