driverId,avg_pitstop_time,position
815,20389.0,1
830,20707.0,2
844,21126.0,3
4,23148.0,4
832,21970.0,5
1,20324.0,6
840,23161.0,7
847,20924.0,8
846,20346.0,9
852,20497.0,10
857,20902.0,11
848,21103.0,12
825,30951.0,13
842,20702.0,14
839,20367.0,15
858,21015.0,16
807,24748.0,17
822,21444.333333333332,18
855,22247.0,\N
856,nan,\N
