driverId,avg_pitstop_time,position
1,29961.5,1
830,30297.5,2
832,30696.0,3
817,32316.5,4
822,29752.5,5
4,30429.5,6
846,31247.0,7
8,30116.5,8
815,34169.5,9
847,31373.0,10
840,36682.5,11
20,30685.0,12
842,30634.5,13
839,31582.5,14
844,32248.5,15
841,32021.0,16
852,30688.0,17
853,32029.0,18
849,30056.0,19
854,29996.0,\N
