driverId,avg_pitstop_time,position
3,22161.0,1
1,23092.666666666668,2
20,21799.0,3
822,21941.0,4
8,22206.0,5
13,22341.666666666668,6
817,23662.0,7
154,28282.5,8
832,22518.5,9
826,22470.0,10
830,23501.5,11
831,22931.5,12
815,22447.0,13
828,24072.0,14
807,22579.333333333332,15
18,23327.333333333332,16
829,23508.666666666668,17
833,23967.0,18
813,26670.0,\N
4,23728.0,\N
