driverId,avg_pitstop_time,position
1,23402.0,1
20,23960.0,2
8,23575.0,3
830,23874.0,4
822,23356.5,5
839,24502.0,6
832,24525.0,7
815,24326.0,8
13,23772.0,9
826,24883.0,10
840,24723.0,11
838,23578.0,12
843,24314.5,13
154,24897.0,14
828,25841.0,15
825,25190.0,16
4,23796.0,\N
817,23604.0,\N
836,31334.0,\N
807,nan,\N
