driverId,avg_pitstop_time,position
1,26315.0,1
817,30190.5,2
815,25661.0,3
20,25337.5,4
4,26174.0,5
807,26139.5,6
3,27189.0,7
832,27925.0,8
18,25608.0,9
13,25058.0,10
821,26725.5,11
822,25838.333333333332,12
154,29300.5,13
836,26517.0,14
837,27596.333333333332,15
828,28984.333333333332,\N
831,33702.666666666664,\N
830,25531.5,\N
825,30378.5,\N
826,46741.666666666664,\N
8,nan,\N
835,nan,\N
