driverId,avg_pitstop_time,position
4,24671.333333333332,1
20,26504.333333333332,2
17,24416.0,3
1,24168.333333333332,4
13,23775.333333333332,5
3,24560.5,6
815,25502.5,7
2,24575.0,8
30,28881.333333333332,9
153,24407.0,10
16,25684.666666666668,11
808,24526.0,12
22,24907.5,13
813,24793.0,14
814,34458.0,15
10,25187.5,16
816,27085.0,17
24,26074.0,18
817,26407.0,19
18,24216.333333333332,\N
67,25449.5,\N
155,29999.5,\N
15,nan,\N
5,nan,\N
