driverId,avg_pitstop_time,position
20,20917.5,1
1,20873.5,2
830,21141.5,3
822,24422.333333333332,4
815,21412.0,5
839,21403.5,6
154,21764.0,7
825,22162.5,8
842,21544.5,9
828,21134.5,10
832,21183.0,11
845,21065.0,12
840,21316.5,13
843,23700.0,14
838,21980.666666666668,15
817,nan,\N
8,30909.0,\N
844,nan,\N
4,nan,\N
807,nan,\N
