driverId,avg_pitstop_time,position
1,22149.0,1
830,22578.5,2
822,21974.5,3
844,21952.5,4
815,21863.5,5
817,22084.0,6
832,21817.5,7
846,22165.5,8
839,22798.0,9
842,27053.5,10
840,21594.0,11
8,21572.0,12
20,22530.0,13
847,22866.5,14
841,38772.0,15
849,23500.333333333332,16
4,22761.0,17
854,23158.0,18
853,22800.0,19
852,nan,\N
