driverId,avg_pitstop_time,position
18,23056.0,1
20,24193.5,2
1,23163.0,3
17,23108.5,4
4,21972.5,5
155,24754.0,6
8,24095.5,7
815,23882.0,8
817,26641.333333333332,9
814,24756.0,10
818,23386.0,11
3,23110.0,12
813,23296.5,13
10,25684.0,14
819,30458.333333333332,15
811,26421.333333333332,16
13,22314.666666666668,\N
5,25955.0,\N
808,24579.0,\N
30,nan,\N
154,nan,\N
807,nan,\N
37,nan,\N
39,nan,\N
