driverId,avg_pitstop_time,position
1,21633.0,1
20,22403.0,2
817,21864.5,3
815,24094.5,4
839,22629.5,5
807,22426.0,6
832,22183.0,7
836,23445.0,8
826,22176.0,9
154,22753.5,10
828,22885.0,11
4,22989.0,12
13,28656.666666666668,13
825,23856.333333333332,14
835,23557.0,15
840,22085.5,16
822,21689.0,\N
838,22547.0,\N
830,nan,\N
8,nan,\N
