driverId,avg_pitstop_time,position
3,20156.0,1
822,20160.5,2
1,19832.0,3
20,19182.333333333332,4
4,19171.333333333332,5
817,19092.0,6
807,19539.0,7
18,20247.0,8
825,21473.666666666668,9
815,20525.666666666668,10
8,19781.333333333332,11
813,19112.5,12
818,22472.0,13
821,21362.0,14
824,20303.0,15
155,20190.333333333332,16
820,21811.666666666668,17
828,22602.666666666668,18
16,20031.0,\N
826,20282.0,\N
154,18928.0,\N
13,nan,\N
