driverId,avg_pitstop_time,position
817,22794.0,1
3,25441.666666666668,2
822,22972.5,3
8,22838.5,4
20,22907.0,5
18,22694.0,6
4,25947.0,7
815,23540.5,8
826,24259.0,9
807,23832.0,10
818,23386.5,11
825,22764.5,12
13,23750.666666666668,13
16,23755.333333333332,14
821,23078.5,15
820,24303.5,16
828,24148.0,17
824,24640.0,18
1,24467.666666666668,\N
154,25554.333333333332,\N
813,nan,\N
827,nan,\N
