driverId,avg_pitstop_time,position
20,21786.5,1
17,21543.0,2
3,21643.0,3
154,21956.5,4
4,21491.5,5
814,22270.0,6
1,21490.5,7
13,21900.0,8
815,21436.5,9
16,22048.0,10
813,23148.0,11
18,24346.0,12
821,22377.5,13
807,20457.666666666668,14
822,25020.5,15
817,22570.0,16
818,22769.0,17
823,22560.0,18
819,23251.5,19
824,23820.0,20
820,23146.0,21
8,nan,\N
