driverId,avg_pitstop_time,position
20,27704.5,1
17,25865.0,2
4,22743.5,3
18,23267.0,4
3,23040.5,5
815,22494.0,6
13,20788.0,7
807,23562.0,8
1,21487.666666666668,9
817,23030.5,10
814,23283.5,11
821,23497.5,12
16,23381.0,13
5,22832.5,14
818,23696.333333333332,15
813,25167.0,16
824,24030.0,17
823,22726.0,18
820,23910.333333333332,19
819,24099.0,\N
822,23930.5,\N
154,nan,\N
