driverId,avg_pitstop_time,position
8,23714.0,1
830,23446.0,2
1,23804.0,3
20,24449.0,4
822,23478.0,5
807,24681.0,6
832,29319.0,7
815,25723.0,8
843,23819.0,9
828,23940.0,10
838,24130.0,11
842,24042.0,12
845,23700.5,13
840,27984.666666666668,14
844,34812.0,\N
817,nan,\N
154,35104.0,\N
4,nan,\N
839,24534.0,\N
825,23723.0,\N
