driverId,avg_pitstop_time,position
1,23708.0,1
3,23321.0,2
822,25541.0,3
8,24104.0,4
20,25593.0,5
13,23912.0,6
813,23660.0,7
807,23507.0,8
826,23681.0,9
154,24292.0,10
815,23453.0,11
832,24277.0,12
817,23997.0,13
828,24149.0,14
830,36105.0,15
831,24795.0,16
829,30807.0,17
833,26986.0,\N
18,21715.5,\N
4,23553.0,\N
