driverId,avg_pitstop_time,position
1,24266.0,1
20,24483.0,2
822,24903.0,3
830,24011.0,4
842,24009.5,5
832,23795.0,6
826,24023.0,7
848,25062.0,8
817,24269.0,9
154,24219.0,10
846,25026.0,11
825,25419.0,14
815,28463.0,12
807,25532.0,13
847,26165.0,15
840,24591.0,16
8,26299.0,17
9,23946.0,18
841,35651.0,19
844,25834.5,\N
