driverId,avg_pitstop_time,position
822,22387.0,1
20,21750.0,2
817,21713.0,3
1,20761.0,4
8,21662.0,5
154,22026.0,6
815,22030.0,7
839,22176.0,8
13,20977.0,9
840,21332.0,10
835,22233.0,11
838,18960.0,12
807,21977.0,13
836,22414.0,14
828,22339.0,15
826,24006.666666666668,16
832,21659.0,\N
825,nan,\N
4,nan,\N
830,nan,\N
