driverId,avg_pitstop_time,position
20,21988.0,1
1,21709.0,2
822,21440.0,3
8,22033.0,4
830,22208.0,5
13,21568.0,6
815,22045.0,7
832,21762.0,8
826,24792.5,9
839,22154.0,10
807,23144.5,11
841,28591.0,12
838,39562.0,13
4,22484.0,\N
825,26762.5,\N
840,22336.5,\N
817,nan,\N
828,nan,\N
835,nan,\N
154,nan,\N
