driverId,avg_pitstop_time,position
1,27733.0,1
822,27858.0,2
8,28766.5,3
830,28601.5,4
817,27910.0,5
807,30841.0,6
20,31783.5,7
839,29194.0,8
815,28942.0,9
13,27583.0,10
838,29337.0,11
825,28099.0,12
154,28679.5,13
828,28825.0,14
826,32354.333333333332,15
840,29092.0,16
836,30350.666666666668,17
4,28269.0,\N
832,nan,\N
835,nan,\N
