driverId,avg_pitstop_time,position
830,21289.0,1
822,21587.0,2
1,22406.0,3
848,21508.0,4
846,21840.0,5
832,22140.0,6
817,22123.0,7
842,22000.0,8
839,21615.0,9
840,22036.0,10
826,25724.0,11
8,22012.0,12
844,22178.0,13
20,22040.0,14
847,22085.0,15
841,21480.0,16
849,21870.5,17
825,22906.0,18
850,26015.666666666668,19
815,nan,\N
