driverId,avg_pitstop_time,position
1,28946.0,1
830,29681.0,2
20,28722.0,3
822,28542.0,4
8,29513.0,5
817,28779.0,6
4,29922.0,7
832,30242.0,8
844,29310.0,9
807,31183.0,10
828,28860.0,11
838,30234.0,12
842,28931.0,13
840,28767.0,14
154,29517.0,15
815,28293.0,16
843,29688.0,17
825,29814.333333333332,18
845,32249.5,19
839,nan,\N
