driverId,avg_pitstop_time,position
822,23985.0,1
1,23943.0,2
830,23580.0,3
844,26500.5,4
848,27006.0,5
817,23751.0,6
846,25227.0,7
832,24784.0,8
807,23964.5,9
815,24207.0,10
8,24615.0,11
826,25638.5,12
840,24881.0,13
841,24718.0,14
154,24583.0,15
842,24227.5,16
847,26225.0,17
825,24830.0,18
9,24164.0,\N
20,nan,\N
