driverId,avg_pitstop_time,position
1,23860.0,1
815,25163.0,2
20,24711.5,3
844,23981.0,4
832,23723.5,5
830,23187.0,6
848,22546.0,7
846,23185.0,8
840,23690.0,9
817,23339.0,10
839,24597.0,11
826,23417.0,12
842,23478.5,13
822,23125.5,14
8,28433.666666666668,15
847,22790.0,16
825,89258.0,17
154,29054.0,\N
849,30668.5,\N
841,25432.0,\N
