driverId,avg_pitstop_time,position
830,22570.0,1
822,21758.0,2
8,22540.0,3
20,27208.0,4
839,22665.0,5
840,21825.0,6
815,22715.5,7
825,22507.0,8
1,26299.0,9
4,22655.0,10
13,22055.0,11
838,28044.0,12
842,22709.0,13
836,23358.0,14
154,25898.0,15
832,22943.5,\N
828,22736.0,\N
843,nan,\N
807,22587.0,\N
817,nan,\N
