driverId,avg_pitstop_time,position
18,23511.166666666668,1
20,23118.666666666668,2
17,24906.0,3
30,23592.25,4
808,23980.5,5
13,24633.5,6
155,24152.5,7
153,24748.666666666668,8
22,24028.5,9
67,24782.25,10
3,22882.0,11
37,27163.5,12
24,31792.333333333332,13
39,29327.5,14
816,24909.4,15
10,24752.0,16
15,33385.333333333336,17
814,22194.0,18
813,25501.6,\N
2,23238.5,\N
16,23497.25,\N
4,25456.666666666668,\N
5,44037.0,\N
1,nan,\N
