driverId,avg_pitstop_time,position
1,23270.5,1
3,22281.5,2
817,21899.5,3
20,21727.0,4
822,22762.5,5
4,21882.666666666668,6
8,22391.5,7
154,22102.0,8
815,22324.5,9
807,22539.5,10
18,23109.0,11
825,21831.0,12
13,22525.0,13
826,22842.666666666668,14
813,24937.5,15
821,23622.666666666668,16
16,25695.5,17
824,22748.0,18
820,23718.333333333332,19
828,24881.0,20
155,22789.0,\N
818,22976.0,\N
