driverId,avg_pitstop_time,position
815,29550.0,1
844,32058.0,2
832,30603.0,3
846,30528.0,4
817,30946.0,5
840,29863.0,6
830,29591.0,7
20,29704.0,8
1,41019.0,9
842,29867.0,10
822,32167.0,11
825,35925.0,12
854,32961.5,13
847,30798.75,14
852,31293.0,\N
839,nan,\N
848,nan,\N
4,nan,\N
849,nan,\N
855,nan,\N
