driverId,avg_pitstop_time,position
822,29750.0,1
830,28748.0,2
1,41352.0,3
815,29602.0,4
817,30112.0,5
844,30261.0,6
839,30068.0,7
826,29662.0,8
842,29589.5,9
848,30161.0,10
841,29767.0,11
825,30188.0,12
20,29395.0,13
8,33317.0,14
846,34238.0,15
849,29862.0,16
154,30021.0,17
847,29757.666666666668,18
832,nan,\N
840,nan,\N
