driverId,avg_pitstop_time,position
20,21178.25,1
17,20849.0,2
1,22304.5,3
3,21605.75,4
13,21642.25,5
154,22100.666666666668,6
8,23495.0,7
807,22630.5,8
815,21295.25,9
818,30852.0,10
822,25314.0,11
821,22977.0,12
824,23663.25,13
819,29165.0,14
823,23455.0,15
820,24354.75,16
18,49436.333333333336,17
817,22270.666666666668,18
813,26667.0,\N
16,63617.0,\N
814,83418.5,\N
4,nan,\N
