driverId,avg_pitstop_time,position
20,22317.0,1
8,21919.0,2
822,22681.0,3
1,21338.0,4
830,33605.0,5
4,22399.0,6
832,22745.0,7
815,24017.0,8
839,22441.0,9
838,28616.0,10
826,22273.0,11
835,22684.0,12
825,22684.0,13
840,21804.0,14
836,23605.5,15
828,24638.0,16
807,31860.0,17
814,22399.0,\N
154,22638.0,\N
817,nan,\N
