driverId,avg_pitstop_time,position
3,25200.0,1
20,24375.0,2
17,24316.0,3
1,24801.0,4
16,25274.0,5
18,24585.0,6
4,24489.0,7
818,24827.0,8
814,25643.0,9
8,24772.5,10
807,24974.0,11
822,29063.0,12
821,25645.0,13
820,23696.0,14
823,28879.333333333332,15
815,24672.0,16
154,32272.5,\N
817,25225.0,\N
824,25156.5,\N
813,33326.5,\N
13,25331.0,\N
819,nan,\N
