driverId,avg_pitstop_time,position
4,20253.5,1
8,21491.0,2
30,20259.0,3
17,20234.0,4
807,20765.0,5
3,20370.0,6
814,20295.0,7
18,19943.0,8
815,20968.0,9
811,21549.5,10
817,21903.0,11
813,21433.5,12
808,23539.25,13
5,22742.5,14
819,27237.0,15
13,25035.25,16
37,23126.0,17
39,21360.0,18
1,25218.0,19
154,21831.0,\N
20,20190.0,\N
155,24395.0,\N
818,21303.0,\N
10,nan,\N
