driverId,avg_pitstop_time,position
830,22949.5,1
815,23197.0,2
844,23186.0,3
1,23089.666666666668,4
4,23441.5,5
847,23837.0,6
846,24378.0,7
839,23212.0,8
840,25397.0,9
852,22673.5,10
842,25664.0,11
822,23574.0,12
855,24247.0,13
848,24046.666666666668,14
825,23605.0,15
817,23066.5,16
858,23539.0,17
807,24904.5,18
832,23303.0,\N
857,nan,\N
