driverId,avg_pitstop_time,position
830,1216456.6666666667,1
1,1218762.0,2
4,1215439.6666666667,3
840,1216066.6666666667,4
815,740602.6,5
846,1226638.0,6
807,1225364.3333333333,7
857,921215.5,8
855,737048.8,9
852,915776.75,10
822,610372.6666666666,11
832,922955.25,12
842,901103.0,13
839,611929.6666666666,14
856,438992.75,15
858,300132.8333333333,16
825,480508.5,17
847,474985.0,\N
848,nan,\N
844,nan,\N
