driverId,avg_pitstop_time,position
815,24360.5,1
839,24414.0,2
840,24684.0,3
832,24507.5,4
817,24584.5,5
848,23759.5,6
826,24166.5,7
822,38713.0,8
847,25608.0,9
846,24565.0,10
842,24827.0,11
20,26368.333333333332,12
841,24680.5,13
8,25868.333333333332,14
825,25470.0,15
851,30193.0,16
850,26618.0,17
849,24297.0,\N
830,nan,\N
844,nan,\N
