driverId,avg_pitstop_time,position
1,26903.25,1
817,27655.4,2
822,27583.0,3
832,28897.5,4
815,28125.2,5
835,28431.4,6
838,29834.8,7
840,30423.25,8
154,31513.0,9
839,28772.0,10
13,30731.5,11
836,34962.0,12
825,29188.0,\N
807,35029.333333333336,\N
828,36500.0,\N
826,28365.0,\N
4,30610.666666666668,\N
20,nan,\N
830,nan,\N
8,nan,\N
